329084.7116609779,0.0001636531132779811,109991263.8422998
205403.9503749247,0.0001646164917521053,68384849.76827134
263150.4695038176,0.0001645180896814775,87645248.59666942
367362.8761230258,0.0001612614549034777,123996154.7379341
332863.9907388475,0.0001624648748955516,111796230.9117801
333259.3256524614,0.0001612411180461028,112494626.2794314
253679.1908222422,0.0001647993329236952,84394577.64945693
286532.2059077115,0.0001639138022704107,95667206.6867007
222257.4970259252,0.0001649461500409791,73897253.4172882
5479231.945735668,4.245426662557764e-07,97000086876.81401
5803969.078597705,4.16194855290428e-07,104118351908.4293
5425627.698584002,2.774928617538995e-07,127530906212.7593
8045214.737259154,9.610059046648338e-07,82613991014.2697
7652467.357027545,9.146389828622403e-07,81214769122.17712
6508226.539642032,6.62272879960116e-07,85658674053.5775
5871493.330645585,5.391520073477612e-07,88635511288.73824
6960643.695514104,7.913843714677869e-07,81356281534.23039
5402761.722381272,4.680664080997445e-07,89621215870.4579
6469330.45124234,7.454919162019781e-07,78685983293.54056
6787890.97404192,8.403840590549557e-07,76222464654.27809
5870236.165137997,6.030586990335253e-07,82239889102.98241
4700955.898342331,3.160530168264078e-07,101316353388.9768
5315712.283492641,4.194657445949818e-07,94863060731.88051
4870189.398040914,3.484769382164915e-07,98347461834.56996
3026463.343163869,1.008829995298878e-07,139655087217.1188
1703717.450421543,6.433074620182447e-08,106117052620.6842
2709765.567898592,1.004078991408269e-07,125435307792.54
2854234.153571198,4.707277099954677e-08,218932257696.1124
2132351.768215044,5.421188945576685e-08,148866103562.0395
4110505.476420282,8.734558538015069e-08,208801969753.1905
1613451.423531215,2.10391147598008e-08,211708154433.1124
1858575.07524245,2.479494051775844e-08,218577134500.3085
2025623.069057799,2.29755132019109e-08,250638906475.484
2253245.175511823,3.328416646140055e-08,217762616596.7578
1623004.55656887,2.918905322872195e-08,171201040601.6013
1617706.419119854,4.009756956619095e-08,138087492186.1138
3017297.105827948,3.227596045330628e-08,297645023969.5423
4145286.218546518,3.393293216525628e-08,395494331499.6253
2854893.282008688,3.160907951386676e-08,285571795856.8218
6287910.077683461,2.818624658163026e-08,678914093662.5908
5019748.389082258,3.290572509641577e-08,488841016958.8756
3769495.162011471,3.148249949025944e-08,378068406588.3134
6419114.138609409,1.898598462306036e-07,194320975255.6176
7198796.173508843,9.158057058849227e-08,354316176252.927
6379840.712057743,1.98580160135907e-07,187435823207.0706
6552845.305180825,1.67487795177541e-07,215662418839.6785
6921407.15528731,1.10875912067092e-07,299895254781.1418
7340375.648799287,6.992313936206638e-08,432484957529.2668
2440915.371260071,3.038189358019271e-08,250693359435.4381
2776284.198897434,3.137088524081487e-08,279112576213.9106
2161828.461263233,2.840343969074088e-08,232224091388.5833
2438844.972333312,3.069344906568414e-08,248782827369.5627
2293062.834790656,2.984010353591097e-08,238350319472.9787
1781079.223764651,2.670804387694749e-08,199337274964.0273
4222305.075665056,3.428296978802459e-08,400095793508.6735
3284597.289940655,3.285351407355784e-08,320204607894.9039
2918870.34130159,3.180896803423539e-08,290746893974.3793
5255642.90046523,8.396411318378699e-08,274092222303.4052
6353325.565874045,4.05578059087886e-08,538209644139.1324
3820182.153154565,4.36637474784923e-08,308084654483.7083
5230783.84180325,3.784238341897711e-08,464067462049.4203
3829852.628635688,3.426710872289544e-08,363019890226.3942
4837712.085606059,3.57902012151841e-08,445448250847.713
4512515.90625023,4.110991452737772e-07,81618328526.59828
5220938.426392079,4.340582006733094e-07,91071661704.00395
4611856.021648381,3.326426261516423e-07,96063220032.45241
5536521.553681248,2.61323910841616e-07,135451627924.0454
4585077.272657901,3.681691156983609e-07,89258261346.81404
4685208.567973697,2.906416024919908e-07,106780121139.5894
5951344.226383273,6.120702166337711e-07,82555796622.04094
7631504.660893667,6.998021762048564e-07,96818863707.78349
