8125527.965276237,6.344632848650574e-07,110047604265.215
7999020.172359574,6.328115112409785e-07,108522688661.3269
8248924.823658334,6.249789846619862e-07,112846233891.2424
7936271.166625167,6.448018164713091e-07,106332411560.0447
8103438.83391968,6.390152552761571e-07,109226631609.7382
8201483.498170219,6.356762419241332e-07,110934959360.3526
7613529.030789824,6.495819462786411e-07,101507167837.0559
7570237.527703534,6.472002245402318e-07,101177450915.5732
7910692.514221876,6.4228268941094e-07,106266658793.8423
8046440.890514052,6.280097945844891e-07,109721789104.7934
8192850.607313242,6.207738083633575e-07,112584718385.797
8422560.170178387,6.148718419887501e-07,116480810944.4007
7434374.134183459,6.483046427729949e-07,99248737718.81683
7404962.354633051,6.538397273531422e-07,98297389673.18394
7434586.092119753,6.435159624028562e-07,99743341227.8734
7729993.712620719,6.376767843848908e-07,104338695653.1894
7515136.985066604,6.442636462777546e-07,100746001188.4168
7515350.091180612,6.394760540450178e-07,101251086461.7168
7491533.071125422,6.530551664365855e-07,99526207336.87671
7419150.392589558,6.562183867758666e-07,98247591237.62662
7448590.307489229,6.506903011767949e-07,99195323616.2538
8058318.824816978,6.431259782681912e-07,108155118537.6586
7933327.512822216,6.518847997560234e-07,105521627449.7308
8096292.620016336,6.510331177006707e-07,107783134306.6188
8076824.673180097,6.247329451128772e-07,110520892396.5063
8132034.598177751,6.32813419438473e-07,110327073288.0196
8322137.372523077,6.266064217481736e-07,113650579037.9624
8505839.50993818,6.056184812311627e-07,118827721838.467
8354485.36757075,6.004905834149918e-07,117376791831.9164
8157059.991502153,6.140475791273621e-07,112909973989.0625
8751365.548276456,6.096278066345807e-07,121721131134.5815
8668023.668493263,6.083750319554301e-07,120727396133.3162
8564789.966553731,6.186837899368361e-07,117960759218.9846
8780747.849015601,5.890374498077474e-07,124959583163.8789
8510094.644122662,5.942478233736114e-07,120398938221.4091
8662845.534488171,5.993629087709965e-07,121861726952.279
7877278.660483762,6.149662347872707e-07,108928626667.9532
7778604.462206078,6.237797642793656e-07,106548539354.4063
7917535.346590186,6.205908134053694e-07,108822771566.0333
7960613.890323658,6.287876135992627e-07,108461908340.1971
7855315.051770227,6.428996248587853e-07,105455238848.3514
8015425.870061697,6.36879544143799e-07,108281700768.0679
7565074.13492057,6.315825800207511e-07,102768438942.9006
7490257.490699911,6.405853975905096e-07,100796485857.4069
7630760.650079718,6.310683902061785e-07,103717063760.8013
7460810.211060997,6.382478736562667e-07,100645201746.3322
7447985.637503942,6.424145936179355e-07,100037285428.1986
7522591.391541979,6.333863710966536e-07,101997218806.6209
7942903.988660204,6.247722561969753e-07,108683801942.5543
7583152.158672239,6.338294139755341e-07,102770430869.8549
7645436.781538293,6.289786109154861e-07,104146588919.0496
7843752.215598772,6.376203623100133e-07,105880442423.8978
7969031.018639878,6.392809174662105e-07,107385181782.1849
7627309.191469607,6.442159605926641e-07,102254798760.0633
7504541.733104588,6.495530789250225e-07,100057062039.8805
7589074.284238319,6.564655043385213e-07,100472574467.8749
7678804.631134965,6.509458356933963e-07,102234399280.4889
6557574.307825862,1.18827934231343e-06,58451750577.40452
6911589.57891026,1.175395839614854e-06,62056675859.62553
6869719.114195514,1.178991643389758e-06,61555258901.31327
8316228.440085671,1.119031131080431e-06,77155157970.68646
8025819.705817475,1.12896159371843e-06,74023557692.45119
8395033.34393361,1.117626452098312e-06,77951530043.28729
8430578.533438796,1.101393339248875e-06,79048884880.75667
8418276.843036588,1.112141249264839e-06,78424165204.49693
8497562.643390488,1.110721201500371e-06,79230245265.46989
8664751.838918783,1.109136740565939e-06,80866019795.14694
8347320.473114416,1.123277784873862e-06,77248307724.78587
8434723.490470547,1.116196165081476e-06,78386961917.86032
9570927.473911317,1.077279281583543e-06,91075553704.5504
9753173.142001234,1.068898008038672e-06,93294295362.25676
9406019.545647591,1.073231375672348e-06,89731233200.00583
8789626.957342075,1.089196923396659e-06,83029579700.42551
9327663.75580034,1.082364448719002e-06,88482462943.10461
9164874.208585728,1.078300402587433e-06,87156543193.72017
9193869.20580152,1.093053824142003e-06,86643759675.62547
9095970.518744359,1.077262491811705e-06,86556831751.80696
9396210.392246956,1.08293168852698e-06,89101570267.16722
6818045.07456721,1.190739941129659e-06,60689736758.68512
6658126.347368222,1.197576653721574e-06,59040471651.2551
6980169.342030711,1.185412820130419e-06,62318866537.60656
7149632.383062948,1.172922326650392e-06,64284195008.51703
6940721.616669553,1.184578499345145e-06,61995770506.63531
7104289.395359251,1.179249578253989e-06,63647813837.08516
